task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
476	cd/cfe7d1	4061102	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (453)	CACHED	0	2024-10-19 08:01:39.094	3.3s	2.8s	132.5%	59.7 MB	64.8 MB	187.3 MB	142.7 MB
484	31/5f5394	4062655	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (461)	CACHED	0	2024-10-19 08:01:42.105	3.2s	2.8s	129.4%	113.9 MB	119.2 MB	187.6 MB	142.9 MB
483	ff/28c910	4061690	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (460)	CACHED	0	2024-10-19 08:01:39.878	3.2s	2.8s	131.2%	126.1 MB	131.3 MB	187.5 MB	142.9 MB
490	d5/6168a4	4064481	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (467)	CACHED	0	2024-10-19 08:01:45.550	3.3s	2.8s	128.9%	82.7 MB	87.9 MB	187.4 MB	142.8 MB
488	14/32ef52	4063488	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (465)	CACHED	0	2024-10-19 08:01:43.211	3.4s	3s	121.3%	9.3 MB	16.7 MB	187.3 MB	142.8 MB
492	da/7d2146	4066137	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (469)	CACHED	0	2024-10-19 08:01:48.577	3.8s	3.2s	112.7%	7.8 MB	15.1 MB	187.5 MB	142.9 MB
494	e0/22409e	4065414	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (471)	CACHED	0	2024-10-19 08:01:46.587	4.2s	3.9s	96.3%	126.5 MB	131.8 MB	187.5 MB	142.9 MB
493	f0/10980c	4066299	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (470)	CACHED	0	2024-10-19 08:01:48.820	3.2s	2.7s	133.7%	125.4 MB	130.6 MB	187.1 MB	142.6 MB
498	b1/8ad5f9	4067498	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (475)	CACHED	0	2024-10-19 08:01:50.823	3.7s	3.4s	110.1%	126.3 MB	131.5 MB	187.4 MB	142.8 MB
491	bb/387cd8	4064865	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (468)	CACHED	0	2024-10-19 08:01:45.851	3.1s	2.7s	132.5%	125.7 MB	131 MB	187.3 MB	142.8 MB
497	37/1eab1a	4066984	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (474)	CACHED	0	2024-10-19 08:01:50.307	3.2s	2.7s	133.6%	119.1 MB	124.3 MB	187.5 MB	142.9 MB
482	91/174bae	4061105	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (459)	CACHED	0	2024-10-19 08:01:39.098	3.3s	2.8s	130.3%	60.5 MB	65.5 MB	187.3 MB	142.8 MB
495	d2/52081a	4065117	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (472)	CACHED	0	2024-10-19 08:01:46.154	4.1s	3.8s	98.2%	126.2 MB	131.4 MB	187.4 MB	142.8 MB
503	7d/c125a7	4069274	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (480)	CACHED	0	2024-10-19 08:01:54.521	3s	2.7s	134.8%	106 MB	111.3 MB	187.4 MB	142.8 MB
500	98/353929	4067970	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (477)	CACHED	0	2024-10-19 08:01:52.069	3.3s	2.7s	132.5%	126.4 MB	131.5 MB	187.5 MB	142.9 MB
496	9d/ccd785	4066372	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (473)	CACHED	0	2024-10-19 08:01:48.999	3.3s	2.8s	130.8%	64.5 MB	69.5 MB	187.3 MB	142.7 MB
508	3e/d6d364	4071978	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (485)	CACHED	0	2024-10-19 08:01:59.448	3.1s	2.7s	133.0%	93.8 MB	99 MB	184 MB	140.1 MB
502	7f/c2d413	4069726	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (479)	CACHED	0	2024-10-19 08:01:55.399	3.7s	3.2s	114.6%	7.6 MB	15.1 MB	187.4 MB	142.9 MB
501	8a/919a42	4068834	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (478)	CACHED	0	2024-10-19 08:01:53.552	3.5s	3s	117.7%	125.9 MB	131 MB	187.2 MB	142.7 MB
509	10/30355a	4071016	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (486)	CACHED	0	2024-10-19 08:01:57.557	3.1s	2.7s	133.4%	112.6 MB	117.7 MB	184.1 MB	140.2 MB
504	e5/145b45	4070293	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (481)	CACHED	0	2024-10-19 08:01:56.132	3.3s	2.7s	126.3%	124.9 MB	130.1 MB	184.1 MB	140.1 MB
505	86/1ee09a	4071623	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (482)	CACHED	0	2024-10-19 08:01:59.096	3.2s	2.8s	128.6%	76.8 MB	81.9 MB	184.1 MB	140.1 MB
510	27/0f98d2	4071677	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (487)	CACHED	0	2024-10-19 08:01:59.169	3.5s	3.1s	116.0%	7 MB	15 MB	183.9 MB	140 MB
499	5e/9f704f	4068161	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (476)	CACHED	0	2024-10-19 08:01:52.397	3.7s	3.2s	116.1%	7.9 MB	15 MB	187.7 MB	143 MB
512	53/6b184a	4072753	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (489)	CACHED	0	2024-10-19 08:02:00.980	3.2s	2.8s	128.6%	79.3 MB	84.7 MB	184 MB	140.1 MB
513	46/0a09f3	4073288	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (490)	CACHED	0	2024-10-19 08:02:02.253	3.5s	2.8s	127.2%	42.4 MB	47.4 MB	184.1 MB	140.1 MB
511	67/12ab7f	4072440	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (488)	CACHED	0	2024-10-19 08:02:00.657	3.7s	3.2s	112.9%	7.8 MB	15.1 MB	184.1 MB	140.1 MB
506	bb/3f50c1	4069868	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (483)	CACHED	0	2024-10-19 08:01:55.501	3.7s	3s	115.7%	124.8 MB	129.9 MB	184 MB	140 MB
519	7a/c8a3d1	4075157	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (496)	CACHED	0	2024-10-19 08:02:05.740	3.6s	2.7s	128.6%	125 MB	130.2 MB	184.1 MB	140.1 MB
507	87/aa6ca4	4070596	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (484)	CACHED	0	2024-10-19 08:01:57.032	3.9s	3.4s	107.4%	124.7 MB	129.9 MB	183.9 MB	140 MB
521	58/35193f	4078870	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (498)	CACHED	0	2024-10-19 08:02:12.651	4.2s	3.9s	96.1%	7.8 MB	15.1 MB	184.2 MB	140.2 MB
518	7c/17f010	4074542	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (495)	CACHED	0	2024-10-19 08:02:04.336	4.3s	3.8s	96.2%	8 MB	15.1 MB	184.4 MB	140.3 MB
516	5d/644f55	4073596	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (493)	CACHED	0	2024-10-19 08:02:02.670	3.9s	3.4s	106.9%	7.9 MB	15.1 MB	184.2 MB	140.2 MB
515	bc/bb3e33	4068062	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (492)	CACHED	0	2024-10-19 08:01:52.265	3.2s	2.7s	135.3%	124.9 MB	130 MB	184 MB	140 MB
526	b1/eb6f17	4077447	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (503)	CACHED	0	2024-10-19 08:02:10.201	3.5s	3.2s	115.8%	7.7 MB	15.1 MB	184.3 MB	140.3 MB
522	c3/8777f6	4075438	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (499)	CACHED	0	2024-10-19 08:02:06.536	3.7s	3.2s	115.2%	124.7 MB	129.9 MB	184 MB	140 MB
524	c4/ef6b84	4077018	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (501)	CACHED	0	2024-10-19 08:02:09.317	3.1s	2.8s	128.7%	7 MB	15 MB	184.1 MB	140.2 MB
525	f7/2168fe	4077055	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (502)	CACHED	0	2024-10-19 08:02:09.364	3.3s	2.9s	124.8%	7.9 MB	15.1 MB	184.2 MB	140.2 MB
514	36/508395	4073477	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (491)	CACHED	0	2024-10-19 08:02:02.515	3.2s	2.8s	128.0%	48.6 MB	53.9 MB	184.1 MB	140.1 MB
517	52/1cc2a1	4074442	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (494)	CACHED	0	2024-10-19 08:02:04.151	4.6s	4.1s	90.6%	125.1 MB	130.4 MB	184.1 MB	140.1 MB
528	0a/8c3b89	4078448	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (505)	CACHED	0	2024-10-19 08:02:12.214	3.2s	2.8s	129.7%	29.8 MB	35.3 MB	184.2 MB	140.2 MB
527	b0/d5b846	4078354	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (504)	CACHED	0	2024-10-19 08:02:12.003	3.3s	2.8s	128.0%	125.4 MB	130.5 MB	184.1 MB	140.1 MB
539	15/a22486	4082525	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (516)	CACHED	0	2024-10-19 08:02:20.069	3s	2.7s	133.9%	63.8 MB	69 MB	184.1 MB	140.1 MB
535	3d/f397ba	4080678	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (512)	CACHED	0	2024-10-19 08:02:16.889	3.2s	2.7s	133.7%	55.8 MB	61.1 MB	184.1 MB	140.1 MB
538	ca/2d8938	4081982	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (515)	CACHED	0	2024-10-19 08:02:18.991	3.1s	2.6s	135.8%	52.8 MB	58.1 MB	184 MB	140 MB
532	c2/b08a8e	4079975	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (509)	CACHED	0	2024-10-19 08:02:15.268	3.7s	3.2s	115.2%	7.9 MB	15.1 MB	183.9 MB	140 MB
541	91/b99cd8	4083053	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (518)	CACHED	0	2024-10-19 08:02:20.900	3.6s	3.2s	114.1%	125.2 MB	130.1 MB	184 MB	140.1 MB
534	85/cd9e0c	4080666	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (511)	CACHED	0	2024-10-19 08:02:16.803	3.3s	2.8s	131.0%	76.9 MB	81.9 MB	184.2 MB	140.2 MB
520	13/46c4db	4075165	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (497)	CACHED	0	2024-10-19 08:02:05.745	3.6s	2.8s	127.1%	125.1 MB	130 MB	184 MB	140 MB
531	7b/4c45cc	4081911	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (508)	CACHED	0	2024-10-19 08:02:18.797	3s	2.7s	134.7%	64.1 MB	69.4 MB	183.9 MB	140 MB
523	48/4743b2	4076401	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (500)	CACHED	0	2024-10-19 08:02:08.647	3.6s	2.9s	123.8%	75.4 MB	80.6 MB	184 MB	140.1 MB
544	27/0dadde	4083496	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (521)	CACHED	0	2024-10-19 08:02:21.846	3.1s	2.7s	131.1%	125.3 MB	130.4 MB	184.1 MB	140.1 MB
530	e8/1d559d	4079411	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (507)	CACHED	0	2024-10-19 08:02:13.701	3.6s	2.7s	125.7%	124.1 MB	129.4 MB	183.9 MB	140 MB
533	3b/ac635d	4081208	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (510)	CACHED	0	2024-10-19 08:02:17.284	3.6s	3.3s	111.7%	125.1 MB	130 MB	184.1 MB	140.1 MB
540	6e/35522a	4082532	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (517)	CACHED	0	2024-10-19 08:02:20.077	3s	2.7s	134.7%	59.7 MB	65 MB	184.2 MB	140.2 MB
545	a6/2f4b25	4084894	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (522)	CACHED	0	2024-10-19 08:02:24.463	3.8s	3.2s	112.8%	8 MB	15.1 MB	183.9 MB	140 MB
529	a8/bdbbbf	4078634	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (506)	CACHED	0	2024-10-19 08:02:12.455	4.3s	3.8s	96.3%	125.5 MB	130.6 MB	184.2 MB	140.2 MB
547	b9/022ac7	4084167	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (524)	CACHED	0	2024-10-19 08:02:23.054	3.1s	2.7s	131.4%	80.3 MB	85.5 MB	184 MB	140.1 MB
543	1d/993544	4085341	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (520)	CACHED	0	2024-10-19 08:02:25.190	3.2s	2.7s	129.9%	92.5 MB	98 MB	184.1 MB	140.2 MB
537	e1/97383a	4076425	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (514)	CACHED	0	2024-10-19 08:02:08.762	3.2s	2.7s	133.5%	72.9 MB	78 MB	184.2 MB	140.2 MB
536	30/4613cb	4080092	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (513)	CACHED	0	2024-10-19 08:02:15.439	3.3s	2.8s	125.4%	125 MB	130 MB	184 MB	140 MB
542	80/f01792	4083585	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (519)	CACHED	0	2024-10-19 08:02:22.087	3.1s	2.6s	133.9%	125 MB	130.2 MB	184.1 MB	140.2 MB
551	e1/9f8c66	4085850	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (528)	CACHED	0	2024-10-19 08:02:26.135	4.3s	3.8s	96.3%	125.1 MB	130.1 MB	184.1 MB	140.2 MB
553	61/a765bd	4087855	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (530)	CACHED	0	2024-10-19 08:02:30.453	3.4s	3s	120.2%	124.5 MB	129.5 MB	183.8 MB	139.9 MB
557	9e/f0132a	4090243	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (534)	CACHED	0	2024-10-19 08:02:34.760	3s	2.7s	132.8%	125.2 MB	130.3 MB	184.2 MB	140.2 MB
558	4b/584512	4088691	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (535)	CACHED	0	2024-10-19 08:02:31.892	3s	2.6s	134.6%	54.4 MB	59.8 MB	184.1 MB	140.1 MB
549	07/25dda5	4086784	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (526)	CACHED	0	2024-10-19 08:02:28.223	3.4s	2.7s	132.8%	124.7 MB	129.8 MB	183.8 MB	139.9 MB
560	dd/e85f6e	4091906	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (537)	CACHED	0	2024-10-19 08:02:37.804	3.1s	2.7s	131.2%	125.1 MB	130.1 MB	184.1 MB	140.1 MB
552	5e/2745bb	4086936	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (529)	CACHED	0	2024-10-19 08:02:28.392	3.5s	2.9s	124.0%	9.3 MB	16.7 MB	184 MB	140.1 MB
559	7e/f777ae	4089594	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (536)	CACHED	0	2024-10-19 08:02:33.677	3.3s	2.8s	126.1%	74.8 MB	79.8 MB	184.2 MB	140.2 MB
546	8f/6fd673	4084191	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (523)	CACHED	0	2024-10-19 08:02:23.086	3.5s	3.2s	116.6%	124.9 MB	130.1 MB	184 MB	140 MB
564	27/5bf1d1	4090351	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (541)	CACHED	0	2024-10-19 08:02:34.917	4.2s	3.9s	95.4%	7.9 MB	15.1 MB	183.7 MB	139.8 MB
556	0c/591ebb	4091272	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (533)	CACHED	0	2024-10-19 08:02:36.962	3.8s	3.2s	114.3%	7.9 MB	15.1 MB	184.1 MB	140.1 MB
562	90/b58013	4089673	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (539)	CACHED	0	2024-10-19 08:02:33.884	3.2s	2.7s	129.8%	125 MB	130.2 MB	184.1 MB	140.1 MB
571	fb/4fc7cd	4093517	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (548)	CACHED	0	2024-10-19 08:02:40.922	3.6s	3.2s	113.1%	7.7 MB	15.1 MB	183.6 MB	139.8 MB
567	93/af19f2	4092479	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (544)	CACHED	0	2024-10-19 08:02:39.166	3.2s	2.8s	129.3%	88.9 MB	94.1 MB	183.5 MB	139.7 MB
554	76/1cda9f	4088501	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (531)	CACHED	0	2024-10-19 08:02:31.586	3.1s	2.7s	133.7%	87.6 MB	92.8 MB	184.1 MB	140.1 MB
568	9d/5d5bad	4093059	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (545)	CACHED	0	2024-10-19 08:02:40.297	3.4s	2.8s	127.3%	103.9 MB	109 MB	183.7 MB	139.8 MB
555	40/9fb087	4088524	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (532)	CACHED	0	2024-10-19 08:02:31.623	3.1s	2.6s	134.6%	74.1 MB	79 MB	184 MB	140.1 MB
563	8c/c2b7df	4086094	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (540)	CACHED	0	2024-10-19 08:02:26.557	4.1s	3.7s	98.2%	124.7 MB	129.8 MB	184 MB	140.1 MB
550	82/08323d	4086772	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (527)	CACHED	0	2024-10-19 08:02:28.199	3.4s	2.7s	131.3%	84.7 MB	89.9 MB	184 MB	140 MB
566	35/4f2795	4091308	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (543)	CACHED	0	2024-10-19 08:02:37.070	3.2s	2.7s	133.0%	124.7 MB	129.8 MB	183.6 MB	139.7 MB
561	62/98e211	4090213	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (538)	CACHED	0	2024-10-19 08:02:34.721	4.4s	3.9s	94.7%	124.7 MB	129.9 MB	184.1 MB	140.1 MB
573	e4/6ab6ca	4095499	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (550)	CACHED	0	2024-10-19 08:02:44.559	4.1s	3.7s	98.2%	125 MB	130.1 MB	183.7 MB	139.8 MB
565	32/8b4913	4092443	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (542)	CACHED	0	2024-10-19 08:02:39.120	4.1s	3.7s	98.5%	124.7 MB	129.9 MB	183.6 MB	139.7 MB
575	57/9abfdf	4095038	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (552)	CACHED	0	2024-10-19 08:02:43.954	4.4s	3.8s	96.2%	125.1 MB	130 MB	183.5 MB	139.7 MB
569	06/d50407	4093384	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (546)	CACHED	0	2024-10-19 08:02:40.805	3.1s	2.7s	130.7%	124.9 MB	130 MB	183.7 MB	139.8 MB
577	81/63f648	4096109	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (554)	CACHED	0	2024-10-19 08:02:46.255	3.3s	2.7s	132.1%	98.9 MB	104.2 MB	183.6 MB	139.7 MB
572	74/54a6e1	4094113	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (549)	CACHED	0	2024-10-19 08:02:42.329	3.9s	3.3s	111.2%	7.8 MB	15.1 MB	183.7 MB	139.8 MB
576	af/9abe96	4094609	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (553)	CACHED	0	2024-10-19 08:02:43.245	3.3s	2.8s	130.6%	96.4 MB	101.6 MB	183.8 MB	139.9 MB
574	ed/22cc67	4094815	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (551)	CACHED	0	2024-10-19 08:02:43.674	3.3s	2.7s	129.2%	125 MB	130.1 MB	183.7 MB	139.8 MB
580	3a/ede986	4097189	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (557)	CACHED	0	2024-10-19 08:02:48.396	3.3s	2.7s	129.2%	115 MB	119.9 MB	183.6 MB	139.7 MB
581	7e/4527c4	4099933	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (558)	CACHED	0	2024-10-19 08:02:54.063	3.3s	2.7s	132.4%	124.9 MB	130.2 MB	183.8 MB	139.9 MB
582	98/362e84	4097368	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (559)	CACHED	0	2024-10-19 08:02:48.687	3.5s	2.8s	128.3%	124.8 MB	130 MB	183.6 MB	139.7 MB
584	35/e8c307	4097860	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (561)	CACHED	0	2024-10-19 08:02:49.585	4.4s	4s	94.1%	125.1 MB	130.2 MB	183.8 MB	139.9 MB
583	8c/4efd33	4098000	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (560)	CACHED	0	2024-10-19 08:02:49.779	4.3s	3.9s	93.9%	7.8 MB	15.1 MB	183.6 MB	139.7 MB
578	8f/5bafbe	4096266	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (555)	CACHED	0	2024-10-19 08:02:46.580	3.2s	2.7s	133.2%	35.1 MB	40.1 MB	183.9 MB	140 MB
570	36/c3d870	4087933	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (547)	CACHED	0	2024-10-19 08:02:30.659	3s	2.7s	134.2%	73.9 MB	79 MB	183.6 MB	139.7 MB
586	9a/2f3a18	4098798	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (563)	CACHED	0	2024-10-19 08:02:51.684	4.4s	3.8s	97.0%	125.8 MB	130.8 MB	184 MB	140 MB
579	d3/4a0ee6	4096713	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (556)	CACHED	0	2024-10-19 08:02:47.015	4.1s	3.6s	102.1%	125.1 MB	130 MB	183.7 MB	139.8 MB
548	d9/68829c	4085251	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (525)	CACHED	0	2024-10-19 08:02:24.970	3.2s	2.8s	126.8%	125.4 MB	130.4 MB	184.1 MB	140.1 MB
589	7f/f70494	4100457	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (566)	CACHED	0	2024-10-19 08:02:54.691	3s	2.7s	134.8%	74.5 MB	79.8 MB	183.8 MB	139.9 MB
585	92/c48491	4098511	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (562)	CACHED	0	2024-10-19 08:02:51.113	3.6s	2.7s	131.8%	124.9 MB	130.1 MB	183.7 MB	139.8 MB
594	0e/577bdb	4102117	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (571)	CACHED	0	2024-10-19 08:02:57.734	4s	3.4s	106.1%	125.1 MB	130.2 MB	183.7 MB	139.8 MB
593	93/d12111	4102047	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (570)	CACHED	0	2024-10-19 08:02:57.692	3.3s	2.9s	124.3%	78 MB	83.1 MB	183.7 MB	139.8 MB
597	0f/3e70ff	4103481	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (574)	CACHED	0	2024-10-19 08:03:00.370	4.1s	3.8s	97.3%	125.6 MB	130.5 MB	183.8 MB	139.9 MB
588	5b/b546ca	4099854	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (565)	CACHED	0	2024-10-19 08:02:53.942	3.7s	3.1s	117.8%	8 MB	15.1 MB	183.7 MB	139.8 MB
592	f2/b8d062	4101160	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (569)	CACHED	0	2024-10-19 08:02:56.220	3.6s	3.2s	114.4%	124.6 MB	129.8 MB	183.6 MB	139.7 MB
605	04/b1a6a9	4105881	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (582)	CACHED	0	2024-10-19 08:03:05.452	3.3s	2.7s	130.9%	124.8 MB	129.8 MB	183.6 MB	139.7 MB
599	ff/01b401	4104093	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (576)	CACHED	0	2024-10-19 08:03:01.752	3.7s	2.7s	133.1%	124.8 MB	129.9 MB	183.6 MB	139.8 MB
600	1a/015a47	4104483	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (577)	CACHED	0	2024-10-19 08:03:02.641	3.4s	2.8s	127.9%	74.6 MB	79.9 MB	183.8 MB	139.8 MB
