sample,LMC1,LMC2,tool,V1,V2,min_cpgs,min_counts
20M_mix_Bmap_CLBGA_0-11_rep17,,, PRMeth_RF,0.999,0.001,3,10
20M_mix_Bmap_CLBGA_0-11_rep18,,, PRMeth_RF,0.9996,0.0004,3,10
20M_mix_Bmap_CLBGA_0-11_rep19,,, PRMeth_RF,0.9992,0.0008,3,10
20M_mix_Bmap_CLBGA_0-11_rep2,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep20,,, PRMeth_RF,0.9995,0.0005,3,10
20M_mix_Bmap_CLBGA_0-11_rep21,,, PRMeth_RF,0.9988,0.0012,3,10
20M_mix_Bmap_CLBGA_0-11_rep22,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep23,,, PRMeth_RF,0.9994,0.0006,3,10
20M_mix_Bmap_CLBGA_0-11_rep24,,, PRMeth_RF,0.9995,0.0005,3,10
20M_mix_Bmap_CLBGA_0-11_rep25,,, PRMeth_RF,0.9989,0.0011,3,10
20M_mix_Bmap_CLBGA_0-11_rep26,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep27,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep28,,, PRMeth_RF,0.9987,0.0013,3,10
20M_mix_Bmap_CLBGA_0-11_rep29,,, PRMeth_RF,0.9996,0.0004,3,10
20M_mix_Bmap_CLBGA_0-11_rep3,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-11_rep30,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-11_rep31,,, PRMeth_RF,0.9988,0.0012,3,10
20M_mix_Bmap_CLBGA_0-11_rep32,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep33,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-11_rep34,,, PRMeth_RF,0.9994,0.0006,3,10
20M_mix_Bmap_CLBGA_0-11_rep35,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep36,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-11_rep37,,, PRMeth_RF,0.9996,0.0004,3,10
20M_mix_Bmap_CLBGA_0-11_rep38,,, PRMeth_RF,0.9989,0.0011,3,10
20M_mix_Bmap_CLBGA_0-11_rep39,,, PRMeth_RF,0.999,0.001,3,10
20M_mix_Bmap_CLBGA_0-11_rep4,,, PRMeth_RF,0.9994,0.0006,3,10
20M_mix_Bmap_CLBGA_0-11_rep40,,, PRMeth_RF,0.9985,0.0015,3,10
20M_mix_Bmap_CLBGA_0-11_rep41,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep42,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-11_rep43,,, PRMeth_RF,0.9996,0.0004,3,10
20M_mix_Bmap_CLBGA_0-11_rep44,,, PRMeth_RF,0.9988,0.0012,3,10
20M_mix_Bmap_CLBGA_0-11_rep45,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-11_rep46,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-11_rep47,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-11_rep48,,, PRMeth_RF,0.9985,0.0015,3,10
20M_mix_Bmap_CLBGA_0-11_rep49,,, PRMeth_RF,0.9985,0.0015,3,10
20M_mix_Bmap_CLBGA_0-11_rep5,,, PRMeth_RF,0.9987,0.0013,3,10
20M_mix_Bmap_CLBGA_0-11_rep50,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep51,,, PRMeth_RF,0.9985,0.0015,3,10
20M_mix_Bmap_CLBGA_0-11_rep52,,, PRMeth_RF,0.9996,0.0004,3,10
20M_mix_Bmap_CLBGA_0-11_rep53,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep54,,, PRMeth_RF,0.999,0.001,3,10
20M_mix_Bmap_CLBGA_0-11_rep55,,, PRMeth_RF,0.999,0.001,3,10
20M_mix_Bmap_CLBGA_0-11_rep56,,, PRMeth_RF,0.9986,0.0014,3,10
20M_mix_Bmap_CLBGA_0-11_rep57,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-11_rep58,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-11_rep59,,, PRMeth_RF,0.9986,0.0014,3,10
20M_mix_Bmap_CLBGA_0-11_rep6,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-11_rep60,,, PRMeth_RF,0.9993,0.0007,3,10
20M_mix_Bmap_CLBGA_0-11_rep7,,, PRMeth_RF,0.9995,0.0005,3,10
20M_mix_Bmap_CLBGA_0-11_rep8,,, PRMeth_RF,0.9988,0.0012,3,10
20M_mix_Bmap_CLBGA_0-11_rep9,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-3_rep1,,, PRMeth_RF,0.9983,0.0017,3,10
20M_mix_Bmap_CLBGA_0-3_rep10,,, PRMeth_RF,0.9973,0.0027,3,10
20M_mix_Bmap_CLBGA_0-3_rep11,,, PRMeth_RF,0.9966,0.0034,3,10
20M_mix_Bmap_CLBGA_0-3_rep12,,, PRMeth_RF,0.9967,0.0033,3,10
20M_mix_Bmap_CLBGA_0-3_rep13,,, PRMeth_RF,0.9981,0.0019,3,10
20M_mix_Bmap_CLBGA_0-3_rep14,,, PRMeth_RF,0.9976,0.0024,3,10
20M_mix_Bmap_CLBGA_0-3_rep15,,, PRMeth_RF,0.9973,0.0027,3,10
20M_mix_Bmap_CLBGA_0-3_rep16,,, PRMeth_RF,0.9976,0.0024,3,10
20M_mix_Bmap_CLBGA_0-3_rep17,,, PRMeth_RF,0.9965,0.0035,3,10
20M_mix_Bmap_CLBGA_0-3_rep18,,, PRMeth_RF,0.9973,0.0027,3,10
20M_mix_Bmap_CLBGA_0-3_rep19,,, PRMeth_RF,0.9969,0.0031,3,10
20M_mix_Bmap_CLBGA_0-3_rep2,,, PRMeth_RF,0.9973,0.0027,3,10
20M_mix_Bmap_CLBGA_0-3_rep20,,, PRMeth_RF,0.9974,0.0026,3,10
20M_mix_Bmap_CLBGA_0-3_rep21,,, PRMeth_RF,0.9964,0.0036,3,10
20M_mix_Bmap_CLBGA_0-3_rep22,,, PRMeth_RF,0.9979,0.0021,3,10
20M_mix_Bmap_CLBGA_0-3_rep23,,, PRMeth_RF,0.9972,0.0028,3,10
20M_mix_Bmap_CLBGA_0-3_rep24,,, PRMeth_RF,0.9972,0.0028,3,10
20M_mix_Bmap_CLBGA_0-3_rep25,,, PRMeth_RF,0.9963,0.0037,3,10
20M_mix_Bmap_CLBGA_0-3_rep26,,, PRMeth_RF,0.9977,0.0023,3,10
20M_mix_Bmap_CLBGA_0-3_rep27,,, PRMeth_RF,0.9979,0.0021,3,10
20M_mix_Bmap_CLBGA_0-3_rep28,,, PRMeth_RF,0.9963,0.0037,3,10
20M_mix_Bmap_CLBGA_0-3_rep29,,, PRMeth_RF,0.9975,0.0025,3,10
20M_mix_Bmap_CLBGA_0-3_rep3,,, PRMeth_RF,0.9977,0.0023,3,10
20M_mix_Bmap_CLBGA_0-3_rep30,,, PRMeth_RF,0.9975,0.0025,3,10
20M_mix_Bmap_CLBGA_0-3_rep31,,, PRMeth_RF,0.9964,0.0036,3,10
20M_mix_Bmap_CLBGA_0-3_rep32,,, PRMeth_RF,0.9984,0.0016,3,10
20M_mix_Bmap_CLBGA_0-3_rep33,,, PRMeth_RF,0.9976,0.0024,3,10
20M_mix_Bmap_CLBGA_0-3_rep34,,, PRMeth_RF,0.9971,0.0029,3,10
20M_mix_Bmap_CLBGA_0-3_rep35,,, PRMeth_RF,0.9982,0.0018,3,10
20M_mix_Bmap_CLBGA_0-3_rep36,,, PRMeth_RF,0.9974,0.0026,3,10
20M_mix_Bmap_CLBGA_0-3_rep37,,, PRMeth_RF,0.9971,0.0029,3,10
20M_mix_Bmap_CLBGA_0-3_rep38,,, PRMeth_RF,0.9968,0.0032,3,10
20M_mix_Bmap_CLBGA_0-3_rep39,,, PRMeth_RF,0.9968,0.0032,3,10
20M_mix_Bmap_CLBGA_0-3_rep4,,, PRMeth_RF,0.9969,0.0031,3,10
20M_mix_Bmap_CLBGA_0-3_rep40,,, PRMeth_RF,0.9963,0.0037,3,10
20M_mix_Bmap_CLBGA_0-3_rep41,,, PRMeth_RF,0.9976,0.0024,3,10
20M_mix_Bmap_CLBGA_0-3_rep42,,, PRMeth_RF,0.9973,0.0027,3,10
20M_mix_Bmap_CLBGA_0-3_rep43,,, PRMeth_RF,0.9974,0.0026,3,10
20M_mix_Bmap_CLBGA_0-3_rep44,,, PRMeth_RF,0.9961,0.0039,3,10
20M_mix_Bmap_CLBGA_0-3_rep45,,, PRMeth_RF,0.9979,0.0021,3,10
20M_mix_Bmap_CLBGA_0-3_rep46,,, PRMeth_RF,0.9973,0.0027,3,10
20M_mix_Bmap_CLBGA_0-3_rep47,,, PRMeth_RF,0.9976,0.0024,3,10
20M_mix_Bmap_CLBGA_0-3_rep48,,, PRMeth_RF,0.9962,0.0038,3,10
20M_mix_Bmap_CLBGA_0-3_rep49,,, PRMeth_RF,0.9963,0.0037,3,10
20M_mix_Bmap_CLBGA_0-3_rep5,,, PRMeth_RF,0.9963,0.0037,3,10
20M_mix_Bmap_CLBGA_0-3_rep50,,, PRMeth_RF,0.9977,0.0023,3,10
20M_mix_Bmap_CLBGA_0-3_rep51,,, PRMeth_RF,0.996,0.004,3,10
20M_mix_Bmap_CLBGA_0-3_rep52,,, PRMeth_RF,0.9973,0.0027,3,10
20M_mix_Bmap_CLBGA_0-3_rep53,,, PRMeth_RF,0.9975,0.0025,3,10
20M_mix_Bmap_CLBGA_0-3_rep54,,, PRMeth_RF,0.9966,0.0034,3,10
20M_mix_Bmap_CLBGA_0-3_rep55,,, PRMeth_RF,0.9967,0.0033,3,10
20M_mix_Bmap_CLBGA_0-3_rep56,,, PRMeth_RF,0.9962,0.0038,3,10
20M_mix_Bmap_CLBGA_0-3_rep57,,, PRMeth_RF,0.9975,0.0025,3,10
20M_mix_Bmap_CLBGA_0-3_rep58,,, PRMeth_RF,0.9977,0.0023,3,10
20M_mix_Bmap_CLBGA_0-3_rep59,,, PRMeth_RF,0.9964,0.0036,3,10
20M_mix_Bmap_CLBGA_0-3_rep6,,, PRMeth_RF,0.9974,0.0026,3,10
20M_mix_Bmap_CLBGA_0-3_rep60,,, PRMeth_RF,0.9972,0.0028,3,10
20M_mix_Bmap_CLBGA_0-3_rep7,,, PRMeth_RF,0.9972,0.0028,3,10
20M_mix_Bmap_CLBGA_0-3_rep8,,, PRMeth_RF,0.9962,0.0038,3,10
20M_mix_Bmap_CLBGA_0-3_rep9,,, PRMeth_RF,0.9973,0.0027,3,10
20M_mix_Bmap_CLBGA_0-7_rep1,,, PRMeth_RF,0.9931,0.0069,3,10
20M_mix_Bmap_CLBGA_0-7_rep10,,, PRMeth_RF,0.9928,0.0072,3,10
20M_mix_Bmap_CLBGA_0-7_rep11,,, PRMeth_RF,0.9917,0.0083,3,10
20M_mix_Bmap_CLBGA_0-7_rep12,,, PRMeth_RF,0.9921,0.0079,3,10
20M_mix_Bmap_CLBGA_0-7_rep13,,, PRMeth_RF,0.9931,0.0069,3,10
20M_mix_Bmap_CLBGA_0-7_rep14,,, PRMeth_RF,0.9931,0.0069,3,10
20M_mix_Bmap_CLBGA_0-7_rep15,,, PRMeth_RF,0.9927,0.0073,3,10
20M_mix_Bmap_CLBGA_0-7_rep16,,, PRMeth_RF,0.9927,0.0073,3,10
20M_mix_Bmap_CLBGA_0-7_rep17,,, PRMeth_RF,0.992,0.008,3,10
20M_mix_Bmap_CLBGA_0-7_rep18,,, PRMeth_RF,0.9925,0.0075,3,10
20M_mix_Bmap_CLBGA_0-7_rep19,,, PRMeth_RF,0.992,0.008,3,10
20M_mix_Bmap_CLBGA_0-7_rep2,,, PRMeth_RF,0.9927,0.0073,3,10
20M_mix_Bmap_CLBGA_0-7_rep20,,, PRMeth_RF,0.9925,0.0075,3,10
20M_mix_Bmap_CLBGA_0-7_rep21,,, PRMeth_RF,0.9916,0.0084,3,10
20M_mix_Bmap_CLBGA_0-7_rep22,,, PRMeth_RF,0.9932,0.0068,3,10
20M_mix_Bmap_CLBGA_0-7_rep23,,, PRMeth_RF,0.9923,0.0077,3,10
20M_mix_Bmap_CLBGA_0-7_rep24,,, PRMeth_RF,0.9922,0.0078,3,10
20M_mix_Bmap_CLBGA_0-7_rep25,,, PRMeth_RF,0.9913,0.0087,3,10
20M_mix_Bmap_CLBGA_0-7_rep26,,, PRMeth_RF,0.9931,0.0069,3,10
20M_mix_Bmap_CLBGA_0-7_rep27,,, PRMeth_RF,0.9928,0.0072,3,10
20M_mix_Bmap_CLBGA_0-7_rep28,,, PRMeth_RF,0.9914,0.0086,3,10
20M_mix_Bmap_CLBGA_0-7_rep29,,, PRMeth_RF,0.9929,0.0071,3,10
20M_mix_Bmap_CLBGA_0-7_rep3,,, PRMeth_RF,0.9927,0.0073,3,10
20M_mix_Bmap_CLBGA_0-7_rep30,,, PRMeth_RF,0.9926,0.0074,3,10
20M_mix_Bmap_CLBGA_0-7_rep31,,, PRMeth_RF,0.9915,0.0085,3,10
20M_mix_Bmap_CLBGA_0-7_rep32,,, PRMeth_RF,0.9934,0.0066,3,10
20M_mix_Bmap_CLBGA_0-7_rep33,,, PRMeth_RF,0.993,0.007,3,10
20M_mix_Bmap_CLBGA_0-7_rep34,,, PRMeth_RF,0.9918,0.0082,3,10
20M_mix_Bmap_CLBGA_0-7_rep35,,, PRMeth_RF,0.9932,0.0068,3,10
20M_mix_Bmap_CLBGA_0-7_rep36,,, PRMeth_RF,0.9923,0.0077,3,10
20M_mix_Bmap_CLBGA_0-7_rep37,,, PRMeth_RF,0.9922,0.0078,3,10
20M_mix_Bmap_CLBGA_0-7_rep38,,, PRMeth_RF,0.9917,0.0083,3,10
20M_mix_Bmap_CLBGA_0-7_rep39,,, PRMeth_RF,0.9917,0.0083,3,10
20M_mix_Bmap_CLBGA_0-7_rep4,,, PRMeth_RF,0.9921,0.0079,3,10
20M_mix_Bmap_CLBGA_0-7_rep40,,, PRMeth_RF,0.9913,0.0087,3,10
20M_mix_Bmap_CLBGA_0-7_rep41,,, PRMeth_RF,0.9929,0.0071,3,10
20M_mix_Bmap_CLBGA_0-7_rep42,,, PRMeth_RF,0.9925,0.0075,3,10
20M_mix_Bmap_CLBGA_0-7_rep43,,, PRMeth_RF,0.9928,0.0072,3,10
20M_mix_Bmap_CLBGA_0-7_rep44,,, PRMeth_RF,0.9911,0.0089,3,10
20M_mix_Bmap_CLBGA_0-7_rep45,,, PRMeth_RF,0.9931,0.0069,3,10
20M_mix_Bmap_CLBGA_0-7_rep46,,, PRMeth_RF,0.9918,0.0082,3,10
20M_mix_Bmap_CLBGA_0-7_rep47,,, PRMeth_RF,0.9926,0.0074,3,10
20M_mix_Bmap_CLBGA_0-7_rep48,,, PRMeth_RF,0.9912,0.0088,3,10
20M_mix_Bmap_CLBGA_0-7_rep49,,, PRMeth_RF,0.9914,0.0086,3,10
20M_mix_Bmap_CLBGA_0-7_rep5,,, PRMeth_RF,0.9915,0.0085,3,10
20M_mix_Bmap_CLBGA_0-7_rep50,,, PRMeth_RF,0.9928,0.0072,3,10
20M_mix_Bmap_CLBGA_0-7_rep51,,, PRMeth_RF,0.9914,0.0086,3,10
20M_mix_Bmap_CLBGA_0-7_rep52,,, PRMeth_RF,0.9924,0.0076,3,10
20M_mix_Bmap_CLBGA_0-7_rep53,,, PRMeth_RF,0.9929,0.0071,3,10
20M_mix_Bmap_CLBGA_0-7_rep54,,, PRMeth_RF,0.9915,0.0085,3,10
20M_mix_Bmap_CLBGA_0-7_rep55,,, PRMeth_RF,0.9919,0.0081,3,10
20M_mix_Bmap_CLBGA_0-7_rep56,,, PRMeth_RF,0.9915,0.0085,3,10
20M_mix_Bmap_CLBGA_0-7_rep57,,, PRMeth_RF,0.9923,0.0077,3,10
20M_mix_Bmap_CLBGA_0-7_rep58,,, PRMeth_RF,0.9932,0.0068,3,10
20M_mix_Bmap_CLBGA_0-7_rep59,,, PRMeth_RF,0.9915,0.0085,3,10
20M_mix_Bmap_CLBGA_0-7_rep6,,, PRMeth_RF,0.9921,0.0079,3,10
20M_mix_Bmap_CLBGA_0-7_rep60,,, PRMeth_RF,0.9921,0.0079,3,10
20M_mix_Bmap_CLBGA_0-7_rep7,,, PRMeth_RF,0.9923,0.0077,3,10
20M_mix_Bmap_CLBGA_0-7_rep8,,, PRMeth_RF,0.9915,0.0085,3,10
20M_mix_Bmap_CLBGA_0-7_rep9,,, PRMeth_RF,0.9926,0.0074,3,10
20M_mix_Bmap_CLBGA_1_rep1,,, PRMeth_RF,0.9897,0.0103,3,10
20M_mix_Bmap_CLBGA_1_rep10,,, PRMeth_RF,0.9893,0.0107,3,10
20M_mix_Bmap_CLBGA_1_rep11,,, PRMeth_RF,0.9879,0.0121,3,10
20M_mix_Bmap_CLBGA_1_rep12,,, PRMeth_RF,0.9884,0.0116,3,10
20M_mix_Bmap_CLBGA_1_rep13,,, PRMeth_RF,0.9896,0.0104,3,10
20M_mix_Bmap_CLBGA_1_rep14,,, PRMeth_RF,0.9894,0.0106,3,10
20M_mix_Bmap_CLBGA_1_rep15,,, PRMeth_RF,0.9893,0.0107,3,10
20M_mix_Bmap_CLBGA_1_rep16,,, PRMeth_RF,0.989,0.011,3,10
20M_mix_Bmap_CLBGA_1_rep17,,, PRMeth_RF,0.9882,0.0118,3,10
20M_mix_Bmap_CLBGA_1_rep18,,, PRMeth_RF,0.9888,0.0112,3,10
20M_mix_Bmap_CLBGA_1_rep19,,, PRMeth_RF,0.9884,0.0116,3,10
20M_mix_Bmap_CLBGA_1_rep2,,, PRMeth_RF,0.989,0.011,3,10
20M_mix_Bmap_CLBGA_1_rep20,,, PRMeth_RF,0.9889,0.0111,3,10
20M_mix_Bmap_CLBGA_1_rep21,,, PRMeth_RF,0.9878,0.0122,3,10
20M_mix_Bmap_CLBGA_1_rep22,,, PRMeth_RF,0.9894,0.0106,3,10
20M_mix_Bmap_CLBGA_1_rep23,,, PRMeth_RF,0.9886,0.0114,3,10
20M_mix_Bmap_CLBGA_1_rep24,,, PRMeth_RF,0.9889,0.0111,3,10
20M_mix_Bmap_CLBGA_1_rep25,,, PRMeth_RF,0.988,0.012,3,10
20M_mix_Bmap_CLBGA_1_rep26,,, PRMeth_RF,0.9897,0.0103,3,10
20M_mix_Bmap_CLBGA_1_rep27,,, PRMeth_RF,0.9891,0.0109,3,10
20M_mix_Bmap_CLBGA_1_rep28,,, PRMeth_RF,0.9875,0.0125,3,10
20M_mix_Bmap_CLBGA_1_rep29,,, PRMeth_RF,0.9893,0.0107,3,10
20M_mix_Bmap_CLBGA_1_rep3,,, PRMeth_RF,0.9893,0.0107,3,10
20M_mix_Bmap_CLBGA_1_rep30,,, PRMeth_RF,0.9889,0.0111,3,10
20M_mix_Bmap_CLBGA_1_rep31,,, PRMeth_RF,0.9879,0.0121,3,10
20M_mix_Bmap_CLBGA_1_rep32,,, PRMeth_RF,0.9895,0.0105,3,10
20M_mix_Bmap_CLBGA_1_rep33,,, PRMeth_RF,0.9893,0.0107,3,10
20M_mix_Bmap_CLBGA_1_rep34,,, PRMeth_RF,0.9881,0.0119,3,10
20M_mix_Bmap_CLBGA_1_rep35,,, PRMeth_RF,0.9898,0.0102,3,10
20M_mix_Bmap_CLBGA_1_rep36,,, PRMeth_RF,0.9884,0.0116,3,10
20M_mix_Bmap_CLBGA_1_rep37,,, PRMeth_RF,0.9885,0.0115,3,10
20M_mix_Bmap_CLBGA_1_rep38,,, PRMeth_RF,0.9882,0.0118,3,10
20M_mix_Bmap_CLBGA_1_rep39,,, PRMeth_RF,0.9883,0.0117,3,10
20M_mix_Bmap_CLBGA_1_rep4,,, PRMeth_RF,0.9887,0.0113,3,10
20M_mix_Bmap_CLBGA_1_rep40,,, PRMeth_RF,0.9877,0.0123,3,10
20M_mix_Bmap_CLBGA_1_rep41,,, PRMeth_RF,0.9893,0.0107,3,10
20M_mix_Bmap_CLBGA_1_rep42,,, PRMeth_RF,0.9887,0.0113,3,10
20M_mix_Bmap_CLBGA_1_rep43,,, PRMeth_RF,0.989,0.011,3,10
20M_mix_Bmap_CLBGA_1_rep44,,, PRMeth_RF,0.9877,0.0123,3,10
20M_mix_Bmap_CLBGA_1_rep45,,, PRMeth_RF,0.9895,0.0105,3,10
20M_mix_Bmap_CLBGA_1_rep46,,, PRMeth_RF,0.9885,0.0115,3,10
20M_mix_Bmap_CLBGA_1_rep47,,, PRMeth_RF,0.9889,0.0111,3,10
20M_mix_Bmap_CLBGA_1_rep48,,, PRMeth_RF,0.9876,0.0124,3,10
20M_mix_Bmap_CLBGA_1_rep49,,, PRMeth_RF,0.9878,0.0122,3,10
20M_mix_Bmap_CLBGA_1_rep5,,, PRMeth_RF,0.9881,0.0119,3,10
20M_mix_Bmap_CLBGA_1_rep50,,, PRMeth_RF,0.9891,0.0109,3,10
20M_mix_Bmap_CLBGA_1_rep51,,, PRMeth_RF,0.9879,0.0121,3,10
20M_mix_Bmap_CLBGA_1_rep52,,, PRMeth_RF,0.9884,0.0116,3,10
20M_mix_Bmap_CLBGA_1_rep53,,, PRMeth_RF,0.989,0.011,3,10
20M_mix_Bmap_CLBGA_1_rep54,,, PRMeth_RF,0.9878,0.0122,3,10
20M_mix_Bmap_CLBGA_1_rep55,,, PRMeth_RF,0.9882,0.0118,3,10
20M_mix_Bmap_CLBGA_1_rep56,,, PRMeth_RF,0.9877,0.0123,3,10
20M_mix_Bmap_CLBGA_1_rep57,,, PRMeth_RF,0.9884,0.0116,3,10
20M_mix_Bmap_CLBGA_1_rep58,,, PRMeth_RF,0.9898,0.0102,3,10
20M_mix_Bmap_CLBGA_1_rep59,,, PRMeth_RF,0.9878,0.0122,3,10
20M_mix_Bmap_CLBGA_1_rep6,,, PRMeth_RF,0.9886,0.0114,3,10
20M_mix_Bmap_CLBGA_1_rep60,,, PRMeth_RF,0.9888,0.0112,3,10
20M_mix_Bmap_CLBGA_1_rep7,,, PRMeth_RF,0.9884,0.0116,3,10
20M_mix_Bmap_CLBGA_1_rep8,,, PRMeth_RF,0.9877,0.0123,3,10
20M_mix_Bmap_CLBGA_1_rep9,,, PRMeth_RF,0.9888,0.0112,3,10
20M_mix_Bmap_CLBGA_1-8_rep1,,, PRMeth_RF,0.9797,0.0203,3,10
20M_mix_Bmap_CLBGA_1-8_rep10,,, PRMeth_RF,0.9796,0.0204,3,10
20M_mix_Bmap_CLBGA_1-8_rep11,,, PRMeth_RF,0.9787,0.0213,3,10
20M_mix_Bmap_CLBGA_1-8_rep12,,, PRMeth_RF,0.9787,0.0213,3,10
20M_mix_Bmap_CLBGA_1-8_rep13,,, PRMeth_RF,0.9802,0.0198,3,10
20M_mix_Bmap_CLBGA_1-8_rep14,,, PRMeth_RF,0.9793,0.0207,3,10
20M_mix_Bmap_CLBGA_1-8_rep15,,, PRMeth_RF,0.9795,0.0205,3,10
20M_mix_Bmap_CLBGA_1-8_rep16,,, PRMeth_RF,0.9793,0.0207,3,10
20M_mix_Bmap_CLBGA_1-8_rep17,,, PRMeth_RF,0.9779,0.0221,3,10
20M_mix_Bmap_CLBGA_1-8_rep18,,, PRMeth_RF,0.979,0.021,3,10
20M_mix_Bmap_CLBGA_1-8_rep19,,, PRMeth_RF,0.9784,0.0216,3,10
20M_mix_Bmap_CLBGA_1-8_rep2,,, PRMeth_RF,0.9796,0.0204,3,10
20M_mix_Bmap_CLBGA_1-8_rep20,,, PRMeth_RF,0.9789,0.0211,3,10
20M_mix_Bmap_CLBGA_1-8_rep21,,, PRMeth_RF,0.9782,0.0218,3,10
20M_mix_Bmap_CLBGA_1-8_rep22,,, PRMeth_RF,0.9794,0.0206,3,10
20M_mix_Bmap_CLBGA_1-8_rep23,,, PRMeth_RF,0.9794,0.0206,3,10
20M_mix_Bmap_CLBGA_1-8_rep24,,, PRMeth_RF,0.979,0.021,3,10
20M_mix_Bmap_CLBGA_1-8_rep25,,, PRMeth_RF,0.9783,0.0217,3,10
20M_mix_Bmap_CLBGA_1-8_rep26,,, PRMeth_RF,0.9798,0.0202,3,10
20M_mix_Bmap_CLBGA_1-8_rep27,,, PRMeth_RF,0.9794,0.0206,3,10
20M_mix_Bmap_CLBGA_1-8_rep28,,, PRMeth_RF,0.9782,0.0218,3,10
20M_mix_Bmap_CLBGA_1-8_rep29,,, PRMeth_RF,0.9796,0.0204,3,10
20M_mix_Bmap_CLBGA_1-8_rep3,,, PRMeth_RF,0.9798,0.0202,3,10
20M_mix_Bmap_CLBGA_1-8_rep30,,, PRMeth_RF,0.9792,0.0208,3,10
20M_mix_Bmap_CLBGA_1-8_rep31,,, PRMeth_RF,0.9787,0.0213,3,10
20M_mix_Bmap_CLBGA_1-8_rep32,,, PRMeth_RF,0.98,0.02,3,10
20M_mix_Bmap_CLBGA_1-8_rep33,,, PRMeth_RF,0.9793,0.0207,3,10
20M_mix_Bmap_CLBGA_1-8_rep34,,, PRMeth_RF,0.9784,0.0216,3,10
20M_mix_Bmap_CLBGA_1-8_rep35,,, PRMeth_RF,0.9804,0.0196,3,10
20M_mix_Bmap_CLBGA_1-8_rep36,,, PRMeth_RF,0.9792,0.0208,3,10
20M_mix_Bmap_CLBGA_1-8_rep37,,, PRMeth_RF,0.9786,0.0214,3,10
20M_mix_Bmap_CLBGA_1-8_rep38,,, PRMeth_RF,0.9784,0.0216,3,10
20M_mix_Bmap_CLBGA_1-8_rep39,,, PRMeth_RF,0.9786,0.0214,3,10
20M_mix_Bmap_CLBGA_1-8_rep4,,, PRMeth_RF,0.979,0.021,3,10
20M_mix_Bmap_CLBGA_1-8_rep40,,, PRMeth_RF,0.9778,0.0222,3,10
20M_mix_Bmap_CLBGA_1-8_rep41,,, PRMeth_RF,0.98,0.02,3,10
20M_mix_Bmap_CLBGA_1-8_rep42,,, PRMeth_RF,0.9788,0.0212,3,10
20M_mix_Bmap_CLBGA_1-8_rep43,,, PRMeth_RF,0.9791,0.0209,3,10
20M_mix_Bmap_CLBGA_1-8_rep44,,, PRMeth_RF,0.9786,0.0214,3,10
20M_mix_Bmap_CLBGA_1-8_rep45,,, PRMeth_RF,0.9799,0.0201,3,10
20M_mix_Bmap_CLBGA_1-8_rep46,,, PRMeth_RF,0.9787,0.0213,3,10
20M_mix_Bmap_CLBGA_1-8_rep47,,, PRMeth_RF,0.9792,0.0208,3,10
20M_mix_Bmap_CLBGA_1-8_rep48,,, PRMeth_RF,0.9779,0.0221,3,10
20M_mix_Bmap_CLBGA_1-8_rep49,,, PRMeth_RF,0.9785,0.0215,3,10
20M_mix_Bmap_CLBGA_1-8_rep5,,, PRMeth_RF,0.9788,0.0212,3,10
20M_mix_Bmap_CLBGA_1-8_rep50,,, PRMeth_RF,0.9791,0.0209,3,10
20M_mix_Bmap_CLBGA_1-8_rep51,,, PRMeth_RF,0.9783,0.0217,3,10
20M_mix_Bmap_CLBGA_1-8_rep52,,, PRMeth_RF,0.9783,0.0217,3,10
20M_mix_Bmap_CLBGA_1-8_rep53,,, PRMeth_RF,0.9794,0.0206,3,10
20M_mix_Bmap_CLBGA_1-8_rep54,,, PRMeth_RF,0.9782,0.0218,3,10
